X,Y,OBJECTID,BUSSTOPID,STOPNUMBER,LTAR,LOCATION,ACCESSIBLE,BUSPADID,FDMID,FCODE,SOURCE,SACC,ADDDATE,MODDATE
-63.693362599610715,44.790241800761684,426516,BS493,7229,Yes,Millwood Dr Before Beaver Bank Rd (7229),Accessible,CPD827,100000581,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.519887300160576,44.677455800590103,426517,BS1176,6630,Yes,Ellenvale Ave After Anderson St (6630),Non-Standard,CPD1267,200001014,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.492228900197922,44.688157501149142,426518,BS1697,6668,Yes,Forest Hills Pky Before 1st Taranaki Dr (6668),Inaccessible,CPD1953,200001905,Conventional Transit Bus Stop,18/01/2017,Coordinated Point,2016-07-29T00:00:00.000Z,2017-02-06T00:00:00.000Z
-63.834206500245479,44.71411020100895,426519,BS2231,6831,Yes,Hammonds Plains Rd Before Rockcliffe Cr (6831),Non-Standard,CPD2219,600000080,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.56950520049984,44.637353501363712,426520,BS2169,6092,Yes,Barrington St After Green St (6092),Accessible,CPD2170,300002077,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.647400200182375,44.749063100939104,426521,BS1923,8505,Yes,Damascus Rd At Turning Loop (8505),Accessible,CPD2134,700005687,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.688236800023112,44.807551000788052,426522,BS344,8754,Yes,Beaver Bank Rd Opposite Majestic Ave (8754),Non-Standard,CPD619,100001584,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.662491101048246,44.661087000792328,426523,BS2606,9102,Yes,Lacewood Terminal Bay 2 (9102),Accessible,,700010368,Terminal,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.564556499278943,44.674291400476463,426524,BS1953,6526,Yes,Crichton Ave Before Oak St (6526),Non-Standard,CPD2041,200000789,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.57791340011817,44.63152280139596,426525,BS898,8403,Yes,Tower Rd At Atlantic St (8403),Accessible,CPD157,300002317,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.575147299610471,44.62695080100012,426526,BS900,8405,Yes,Tower Rd At Ogilvie St (8405),Accessible,CPD1139,700000676,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.543913799751444,44.670507800714567,426527,BS2402,7442,Yes,Peddars Way After Bow St (7442),Accessible,CPD2380,700009886,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.675956640544676,44.701933406329132,426528,BS1385,8875,Yes,Larry Uteck Blvd At Civic 461 (8875),Accessible,CPD1554,700001306,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,2016-11-22T00:00:00.000Z
-63.685341999681278,44.849226100981824,426529,BS59,8723,Yes,Beaver Bank Rd After Kinsac Rd (8723),Non-Standard,CPD567,100001731,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.638565300804096,44.643158401087831,426530,BS386,7241,Yes,Milsom Ave Before Arlington Ave (7241),Non-Standard,CPD904,300001779,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.696287199765457,44.790266600519075,426531,BS383,7238,Yes,Millwood Dr At Wagner Dr (7238),Non-Standard,CPD901,100002240,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.586537499933577,44.680843001171525,426532,BS806,8426,Yes,Victoria Rd Before Primrose St (8426),Accessible,CPD176,700000604,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.744401599695173,44.727042400539254,426533,BS1521,6817,Yes,Hammonds Plains Rd After St George Blvd (6817),Non-Standard,CPD1695,100002586,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.300275701816133,44.747040544182269,426534,BS13,8911,Yes,Hwy 7 After Cove Rd (8911),Inaccessible,CPD475,400000280,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,2016-11-22T00:00:00.000Z
-63.41630580766693,44.722277455684988,426535,BS1648,8773,Yes,Hwy 7 After Lower Partridge River Rd (8773),Inaccessible,CPD1656,400000215,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.728222399744055,44.795706401179686,426536,BS46,7317,Yes,Sackville Dr Before Hamilton Dr (7317),Inaccessible,CPD554,100001356,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.566719599363971,44.675726500755474,426537,BS886,8386,Yes,Thistle St After Mayflower St (8386),Non-Standard,CPD1129,200000623,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.604352600289033,44.660952900790903,426538,BS978,8209,Yes,Robie St Before Livingstone St (8209),Accessible,CPD1203,300000580,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.571465399908284,44.641844900736778,426539,BS2191,6114,Yes,Barrington St Before Morris St (6114),Accessible,CPD2186,300001817,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.684282499685743,44.854265200900848,426540,BS60,8724,Yes,Beaver Bank Rd Before Lakeridge Dr (8724),Non-Standard,CPD568,100000742,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.587185499663768,44.684832301081805,426541,BS2415,7455,Yes,Pinecrest Dr At Civic 123 (7455),Accessible,CPD2392,200000046,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.663719000125255,44.660468800878732,426542,BS2611,9107,Yes,Lacewood Terminal Bay 7 (9107),Accessible,,700010368,Terminal,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.513881100390563,44.685381101189094,426543,BS582,7266,Yes,Mt Edward Rd After Lucien Dr (7266),Non-Standard,CPD118,200001057,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.591778399760209,44.650118601066914,426544,BS975,8206,Yes,Robie St Before Cunard St (8206),Accessible,CPD167,700004822,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.492945000311487,44.695288400995409,426545,BS984,7013,Yes,Karen Dr Before Hillsboro Dr (7013),Accessible,CPD1208,200002374,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.595282899261768,44.699214900837575,426546,BS761,6225,Yes,MacDonald Ave At Civic 35 (6225),Non-Standard,CPD946,200000707,Conventional Transit Bus Stop,18/01/2017,Coordinated Point,2016-07-29T00:00:00.000Z,2017-06-28T00:00:00.000Z
-63.563008300497472,44.667727400769472,426547,BS603,8035,Yes,Portland St After Canal St (8035),Accessible,CPD136,700004508,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.529074500826979,44.673937501156054,426548,BS291,8601,Yes,Woodlawn Rd Before Saguenay Pl (8601),Accessible,CPD711,200000992,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.575143099088216,44.612800101366567,426549,BS1909,8112,Yes,Purcells Cove Rd Before Keefe Dr (8112),Inaccessible,CPD2122,300002590,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.675937999604201,44.670719200614812,426550,BS1556,7433,Yes,Parkland Dr Before Farnham Gate Rd (7433),Accessible,CPD1726,700001632,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.663372400444231,44.676947500485014,426551,BS2077,6601,Yes,Dunbrack St After Ross St (6601),Accessible,CPD375,300000142,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.649536899679518,44.728388801436694,426552,BS2149,6556,Yes,Dartmouth Rd Before Ridgevale Dr (6556),Inaccessible,CPD2156,100001163,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.67710230065407,44.764473301375425,426553,BS84,7328,Yes,Sackville Dr Opposite Pinehill Dr (7328),Accessible,CPD9,100001940,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.560246899077015,44.600368101104628,426554,BS1907,8110,Yes,Purcells Cove Rd Before Country Cr (8110),Non-Standard,CPD2120,700000769,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.719453499589719,44.649339801102123,426555,BS556,6172,Yes,St Margarets Bay Rd At Civic 1980 (6172),Accessible,CPD875,300003491,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.632502200845686,44.64651200111026,426556,BS1136,8346,Yes,Springvale Ave Before Arlington Ave (8346),Inaccessible,CPD1370,300003336,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.637521300340445,44.653101701076288,426557,BS1656,8248,Yes,Rosedale Ave Before Alex St (8248),Non-Standard,CPD1917,300001148,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.660405200382087,44.760135800672828,426558,BS523,6750,Yes,Glendale Dr Before Cobequid Rd (6750),Non-Standard,CPD73,100000204,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.576513400002391,44.696739300829378,426559,BS1790,6641,Yes,Eileen Stubbs Ave Before MacLean Ave (6641),Non-Standard,CPD1861,200000717,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.539864100127524,44.699603700869019,426560,BS183,6484,Yes,Colonna Pl Before Montebello Dr (6484),Accessible,CPD49,200001159,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.604690399175219,44.655083900424806,426561,BS1147,8564,Yes,Windsor St Before London St (8564),Accessible,CPD1380,300000891,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.672702599429158,44.641682701381356,426562,BS2037,6395,Yes,Horseshoe Lake Dr After Civic 211 (6395),Inaccessible,CPD1977,700005443,Conventional Transit Bus Stop,07/12/2016,Coordinated Point,2016-07-29T00:00:00.000Z,2017-02-06T00:00:00.000Z
-63.550693999648345,44.657935301342285,426563,BS1894,8009,Yes,Pleasant St After Marvin St (8009),Non-Standard,CPD2108,200000154,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.607625300311319,44.628406300433497,426564,BS2280,8090,Yes,Purcells Cove Rd After Inverness Ave (8090),Accessible,CPD2336,300002908,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.272563356224033,44.732102978057114,426565,BS1442,8791,Yes,Hwy 207 At Les Collins Ave (8791),Inaccessible,CPD1675,400000101,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.659640500513326,44.681740001201959,426566,BS2396,6268,Yes,Bedford Hwy Before Kearney Lake Rd (6268),Accessible,CPD2534,700005281,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.590323899754445,44.674935201040235,426567,BS1632,8546,Yes,Windmill Rd Opposite Wallace St (8546),Accessible,CPD244,200000280,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.598522300533112,44.652088300307021,426568,BS365,7357,Yes,North St Before Windsor St (7357),Accessible,CPD18,300001252,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.616890999360514,44.654869300805395,426569,BS2320,6497,Yes,Connaught Ave Before Chester Ave (6497),Accessible,CPD2429,700005009,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.58318889945631,44.67329220106587,426570,BS1410,8617,Yes,Wyse Rd Before Jamieson St (8617),Accessible,CPD1579,200000382,Conventional Transit Bus Stop,TRANSIT,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.705434199924582,44.639719801274033,426571,BS561,6177,Yes,St Margarets Bay Rd At Donovon Dr (6177),Accessible,CPD879,300003191,Conventional Transit Bus Stop,07/12/2016,Coordinated Point,2016-07-29T00:00:00.000Z,2017-02-06T00:00:00.000Z
